id,gender,age,stim,ntrial,grade,grade_f,block,trial_within_block,target,rt,correct,error
98,Male,542,8n1h,83,5,5th Grade,4,2,Happy,5156.25,1,0
98,Male,542,8n1h,84,5,5th Grade,4,3,Happy,3625,1,0
98,Male,542,alln,85,5,5th Grade,4,4,Absent,2625,1,0
98,Male,542,8n1a,86,5,5th Grade,4,5,Angry,2921.875,1,0
98,Male,542,alln,87,5,5th Grade,4,6,Absent,4171.875,1,0
98,Male,542,8n1a,88,5,5th Grade,4,7,Angry,4531.25,1,0
98,Male,542,8n1h,89,5,5th Grade,4,8,Happy,3515.625,1,0
98,Male,542,alln,90,5,5th Grade,4,9,Absent,6734.375,1,0
98,Male,542,alln,91,5,5th Grade,4,10,Absent,,1,0
98,Male,542,alln,92,5,5th Grade,4,11,Absent,7031.25,1,0
98,Male,542,alln,93,5,5th Grade,4,12,Absent,5609.375,1,0
98,Male,542,8n1a,94,5,5th Grade,4,13,Angry,5703.125,1,0
98,Male,542,alln,95,5,5th Grade,4,14,Absent,4171.875,1,0
98,Male,542,8n1h,96,5,5th Grade,4,15,Happy,5859.375,1,0
98,Male,542,8n1h,97,5,5th Grade,4,16,Happy,8046.875,1,0
98,Male,542,8n1a,98,5,5th Grade,4,17,Angry,3421.875,1,0
98,Male,542,alln,99,5,5th Grade,4,18,Absent,3671.875,1,0
98,Male,542,8n1h,100,5,5th Grade,4,19,Happy,3343.75,1,0
98,Male,542,8n1a,101,5,5th Grade,4,20,Angry,6500,1,0
98,Male,542,8n1a,102,5,5th Grade,4,21,Angry,6406.25,1,0
98,Male,542,8n1h,103,5,5th Grade,4,22,Happy,3531.25,1,0
98,Male,542,8n1a,104,5,5th Grade,4,23,Angry,6609.375,1,0
98,Male,542,8n1a,105,5,5th Grade,4,24,Angry,2437.5,1,0
98,Male,542,alln,106,5,5th Grade,4,25,Absent,3812.5,1,0
98,Male,542,8n1h,107,5,5th Grade,4,26,Happy,13000,1,0
98,Male,542,8n1a,108,5,5th Grade,4,27,Angry,7062.5,1,0
99,Female,527,alln,1,5,5th Grade,1,1,Absent,6015.625,1,0
99,Female,527,alln,2,5,5th Grade,1,2,Absent,3687.5,1,0
99,Female,527,8n1a,3,5,5th Grade,1,3,Angry,4921.875,1,0
99,Female,527,8n1h,4,5,5th Grade,1,4,Happy,4609.375,0,1
99,Female,527,8n1a,5,5,5th Grade,1,5,Angry,9031.25,1,0
99,Female,527,8n1a,6,5,5th Grade,1,6,Angry,2578.125,1,0
99,Female,527,8n1h,7,5,5th Grade,1,7,Happy,6328.125,0,1
99,Female,527,alln,8,5,5th Grade,1,8,Absent,5281.25,1,0
99,Female,527,alln,9,5,5th Grade,1,9,Absent,8750,0,1
99,Female,527,8n1a,10,5,5th Grade,1,10,Angry,3375,1,0
99,Female,527,alln,11,5,5th Grade,1,11,Absent,7250,1,0
99,Female,527,8n1h,12,5,5th Grade,1,12,Happy,4437.5,0,1
99,Female,527,8n1a,13,5,5th Grade,1,13,Angry,4359.375,1,0
99,Female,527,alln,14,5,5th Grade,1,14,Absent,3328.125,1,0
99,Female,527,8n1a,15,5,5th Grade,1,15,Angry,4046.875,1,0
99,Female,527,alln,16,5,5th Grade,1,16,Absent,2296.875,1,0
99,Female,527,8n1a,17,5,5th Grade,1,17,Angry,11312.5,1,0
99,Female,527,8n1h,18,5,5th Grade,1,18,Happy,7625,0,1
99,Female,527,alln,19,5,5th Grade,1,19,Absent,5203.125,1,0
99,Female,527,8n1h,20,5,5th Grade,1,20,Happy,2750,0,1
99,Female,527,alln,21,5,5th Grade,1,21,Absent,4468.75,0,1
99,Female,527,8n1h,22,5,5th Grade,1,22,Happy,4187.5,1,0
99,Female,527,8n1h,23,5,5th Grade,1,23,Happy,3765.625,0,1
99,Female,527,8n1h,24,5,5th Grade,1,24,Happy,3937.5,0,1
99,Female,527,8n1a,25,5,5th Grade,1,25,Angry,8125,1,0
99,Female,527,8n1a,26,5,5th Grade,1,26,Angry,12156.25,1,0
99,Female,527,8n1h,27,5,5th Grade,1,27,Happy,4953.125,1,0
99,Female,527,alln,28,5,5th Grade,2,1,Absent,8171.875,1,0
99,Female,527,8n1a,29,5,5th Grade,2,2,Angry,5218.75,1,0
99,Female,527,8n1a,30,5,5th Grade,2,3,Angry,11515.625,1,0
99,Female,527,8n1h,31,5,5th Grade,2,4,Happy,11031.25,1,0
99,Female,527,alln,32,5,5th Grade,2,5,Absent,15328.125,1,0
99,Female,527,8n1a,33,5,5th Grade,2,6,Angry,7578.125,1,0
99,Female,527,8n1h,34,5,5th Grade,2,7,Happy,6265.625,1,0
99,Female,527,alln,35,5,5th Grade,2,8,Absent,5765.625,1,0
99,Female,527,8n1a,36,5,5th Grade,2,9,Angry,10531.25,1,0
99,Female,527,alln,37,5,5th Grade,2,10,Absent,5171.875,1,0
99,Female,527,alln,38,5,5th Grade,2,11,Absent,8609.375,1,0
99,Female,527,8n1a,39,5,5th Grade,2,12,Angry,15687.5,1,0
99,Female,527,alln,40,5,5th Grade,2,13,Absent,7234.375,1,0
99,Female,527,8n1h,41,5,5th Grade,2,14,Happy,10812.5,1,0
99,Female,527,8n1a,42,5,5th Grade,2,15,Angry,13296.875,1,0
99,Female,527,8n1a,43,5,5th Grade,2,16,Angry,16062.5,1,0
99,Female,527,alln,44,5,5th Grade,2,17,Absent,14359.375,1,0
99,Female,527,alln,45,5,5th Grade,2,18,Absent,7781.25,1,0
99,Female,527,8n1a,46,5,5th Grade,2,19,Angry,8984.375,1,0
99,Female,527,8n1h,47,5,5th Grade,2,20,Happy,12609.375,0,1
99,Female,527,8n1h,48,5,5th Grade,2,21,Happy,9640.625,1,0
99,Female,527,8n1h,49,5,5th Grade,2,22,Happy,9531.25,1,0
99,Female,527,8n1h,50,5,5th Grade,2,23,Happy,8250,1,0
99,Female,527,alln,51,5,5th Grade,2,24,Absent,6031.25,1,0
99,Female,527,8n1h,52,5,5th Grade,2,25,Happy,6156.25,1,0
99,Female,527,8n1a,53,5,5th Grade,2,26,Angry,,1,0
99,Female,527,8n1h,54,5,5th Grade,2,27,Happy,6203.125,1,0
99,Female,527,8n1a,55,5,5th Grade,3,1,Angry,6359.375,1,0
99,Female,527,8n1a,56,5,5th Grade,3,2,Angry,15000,1,0
99,Female,527,alln,57,5,5th Grade,3,3,Absent,4500,1,0
99,Female,527,alln,58,5,5th Grade,3,4,Absent,5031.25,1,0
99,Female,527,alln,59,5,5th Grade,3,5,Absent,10500,1,0
99,Female,527,8n1a,60,5,5th Grade,3,6,Angry,7906.25,1,0
99,Female,527,alln,61,5,5th Grade,3,7,Absent,5468.75,1,0
99,Female,527,8n1h,62,5,5th Grade,3,8,Happy,5406.25,1,0
99,Female,527,8n1h,63,5,5th Grade,3,9,Happy,5171.875,1,0
99,Female,527,8n1a,64,5,5th Grade,3,10,Angry,7312.5,1,0
99,Female,527,8n1h,65,5,5th Grade,3,11,Happy,4546.875,1,0
99,Female,527,alln,66,5,5th Grade,3,12,Absent,5296.875,1,0
99,Female,527,8n1h,67,5,5th Grade,3,13,Happy,6156.25,1,0
99,Female,527,8n1h,68,5,5th Grade,3,14,Happy,7250,1,0
99,Female,527,8n1a,69,5,5th Grade,3,15,Angry,5203.125,1,0
99,Female,527,8n1a,70,5,5th Grade,3,16,Angry,6125,1,0
99,Female,527,8n1h,71,5,5th Grade,3,17,Happy,7953.125,1,0
99,Female,527,8n1h,72,5,5th Grade,3,18,Happy,4203.125,1,0
99,Female,527,8n1h,73,5,5th Grade,3,19,Happy,6500,1,0
99,Female,527,alln,74,5,5th Grade,3,20,Absent,7765.625,1,0
99,Female,527,8n1h,75,5,5th Grade,3,21,Happy,5750,0,1
99,Female,527,8n1a,76,5,5th Grade,3,22,Angry,5203.125,1,0
99,Female,527,alln,77,5,5th Grade,3,23,Absent,5515.625,1,0
99,Female,527,alln,78,5,5th Grade,3,24,Absent,8281.25,1,0
99,Female,527,alln,79,5,5th Grade,3,25,Absent,5531.25,1,0
99,Female,527,8n1a,80,5,5th Grade,3,26,Angry,4765.625,1,0
99,Female,527,8n1a,81,5,5th Grade,3,27,Angry,5578.125,1,0
99,Female,527,8n1a,82,5,5th Grade,4,1,Angry,5718.75,1,0
99,Female,527,alln,83,5,5th Grade,4,2,Absent,4812.5,1,0
99,Female,527,8n1a,84,5,5th Grade,4,3,Angry,7234.375,1,0
99,Female,527,8n1h,85,5,5th Grade,4,4,Happy,10062.5,1,0
99,Female,527,8n1h,86,5,5th Grade,4,5,Happy,4921.875,0,1
99,Female,527,8n1h,87,5,5th Grade,4,6,Happy,5671.875,1,0
99,Female,527,8n1h,88,5,5th Grade,4,7,Happy,4406.25,1,0
99,Female,527,8n1a,89,5,5th Grade,4,8,Angry,5312.5,1,0
99,Female,527,8n1a,90,5,5th Grade,4,9,Angry,3781.25,1,0
99,Female,527,8n1a,91,5,5th Grade,4,10,Angry,6296.875,1,0
99,Female,527,8n1h,92,5,5th Grade,4,11,Happy,9750,1,0
99,Female,527,alln,93,5,5th Grade,4,12,Absent,6781.25,1,0
99,Female,527,alln,94,5,5th Grade,4,13,Absent,7406.25,1,0
99,Female,527,8n1h,95,5,5th Grade,4,14,Happy,5437.5,1,0
99,Female,527,alln,96,5,5th Grade,4,15,Absent,5687.5,1,0
99,Female,527,8n1h,97,5,5th Grade,4,16,Happy,4375,1,0
99,Female,527,8n1a,98,5,5th Grade,4,17,Angry,6500,1,0
99,Female,527,alln,99,5,5th Grade,4,18,Absent,5031.25,1,0
99,Female,527,alln,100,5,5th Grade,4,19,Absent,6375,1,0
99,Female,527,alln,101,5,5th Grade,4,20,Absent,5921.875,1,0
99,Female,527,alln,102,5,5th Grade,4,21,Absent,2562.5,1,0
99,Female,527,8n1h,103,5,5th Grade,4,22,Happy,4203.125,0,1
99,Female,527,alln,104,5,5th Grade,4,23,Absent,8250,1,0
99,Female,527,8n1a,105,5,5th Grade,4,24,Angry,5031.25,1,0
99,Female,527,8n1a,106,5,5th Grade,4,25,Angry,2515.625,1,0
99,Female,527,8n1a,107,5,5th Grade,4,26,Angry,4703.125,1,0
99,Female,527,8n1h,108,5,5th Grade,4,27,Happy,4484.375,1,0
179,Female,745.714285714286,alln,1,9,9th Grade,1,1,Absent,3375,1,0
179,Female,745.714285714286,8n1h,2,9,9th Grade,1,2,Happy,2375,1,0
179,Female,745.714285714286,alln,3,9,9th Grade,1,3,Absent,2906.25,1,0
179,Female,745.714285714286,8n1a,4,9,9th Grade,1,4,Angry,2890.625,1,0
179,Female,745.714285714286,8n1a,5,9,9th Grade,1,5,Angry,1500,1,0
179,Female,745.714285714286,alln,6,9,9th Grade,1,6,Absent,4687.5,0,1
179,Female,745.714285714286,alln,7,9,9th Grade,1,7,Absent,4312.5,1,0
179,Female,745.714285714286,alln,8,9,9th Grade,1,8,Absent,3500,1,0
179,Female,745.714285714286,8n1h,9,9,9th Grade,1,9,Happy,1625,1,0
179,Female,745.714285714286,8n1a,10,9,9th Grade,1,10,Angry,1625,1,0
179,Female,745.714285714286,8n1h,11,9,9th Grade,1,11,Happy,1421.875,1,0
179,Female,745.714285714286,8n1a,12,9,9th Grade,1,12,Angry,1703.125,1,0
179,Female,745.714285714286,8n1a,13,9,9th Grade,1,13,Angry,3812.5,1,0
179,Female,745.714285714286,8n1h,14,9,9th Grade,1,14,Happy,1609.375,1,0
179,Female,745.714285714286,8n1h,15,9,9th Grade,1,15,Happy,3156.25,1,0
179,Female,745.714285714286,8n1a,16,9,9th Grade,1,16,Angry,3640.625,1,0
179,Female,745.714285714286,8n1h,17,9,9th Grade,1,17,Happy,1843.75,1,0
179,Female,745.714285714286,alln,18,9,9th Grade,1,18,Absent,2546.875,1,0
179,Female,745.714285714286,8n1a,19,9,9th Grade,1,19,Angry,3890.625,0,1
179,Female,745.714285714286,alln,20,9,9th Grade,1,20,Absent,4468.75,1,0
179,Female,745.714285714286,alln,21,9,9th Grade,1,21,Absent,3093.75,1,0
179,Female,745.714285714286,8n1a,22,9,9th Grade,1,22,Angry,1781.25,1,0
179,Female,745.714285714286,8n1h,23,9,9th Grade,1,23,Happy,1656.25,1,0
179,Female,745.714285714286,8n1h,24,9,9th Grade,1,24,Happy,3109.375,0,1
179,Female,745.714285714286,8n1h,25,9,9th Grade,1,25,Happy,1078.125,1,0
179,Female,745.714285714286,8n1a,26,9,9th Grade,1,26,Angry,1140.625,1,0
179,Female,745.714285714286,alln,27,9,9th Grade,1,27,Absent,2921.875,1,0
179,Female,745.714285714286,8n1h,28,9,9th Grade,2,1,Happy,1750,1,0
179,Female,745.714285714286,alln,29,9,9th Grade,2,2,Absent,3046.875,1,0
179,Female,745.714285714286,alln,30,9,9th Grade,2,3,Absent,2093.75,1,0
179,Female,745.714285714286,8n1h,31,9,9th Grade,2,4,Happy,1703.125,1,0
179,Female,745.714285714286,8n1h,32,9,9th Grade,2,5,Happy,2812.5,0,1
179,Female,745.714285714286,8n1a,33,9,9th Grade,2,6,Angry,3015.625,1,0
179,Female,745.714285714286,8n1h,34,9,9th Grade,2,7,Happy,1390.625,1,0
179,Female,745.714285714286,alln,35,9,9th Grade,2,8,Absent,2609.375,1,0
179,Female,745.714285714286,8n1a,36,9,9th Grade,2,9,Angry,2140.625,1,0
179,Female,745.714285714286,8n1a,37,9,9th Grade,2,10,Angry,1765.625,1,0
179,Female,745.714285714286,8n1h,38,9,9th Grade,2,11,Happy,2437.5,1,0
179,Female,745.714285714286,8n1a,39,9,9th Grade,2,12,Angry,2718.75,1,0
179,Female,745.714285714286,alln,40,9,9th Grade,2,13,Absent,3187.5,1,0
179,Female,745.714285714286,alln,41,9,9th Grade,2,14,Absent,2828.125,1,0
179,Female,745.714285714286,8n1h,42,9,9th Grade,2,15,Happy,3140.625,1,0
179,Female,745.714285714286,alln,43,9,9th Grade,2,16,Absent,2781.25,1,0
179,Female,745.714285714286,alln,44,9,9th Grade,2,17,Absent,2843.75,1,0
179,Female,745.714285714286,8n1a,45,9,9th Grade,2,18,Angry,2031.25,1,0
179,Female,745.714285714286,8n1h,46,9,9th Grade,2,19,Happy,3140.625,0,1
179,Female,745.714285714286,8n1h,47,9,9th Grade,2,20,Happy,1078.125,1,0
179,Female,745.714285714286,8n1h,48,9,9th Grade,2,21,Happy,3203.125,0,1
179,Female,745.714285714286,8n1a,49,9,9th Grade,2,22,Angry,937.5,1,0
179,Female,745.714285714286,8n1a,50,9,9th Grade,2,23,Angry,2203.125,1,0
179,Female,745.714285714286,alln,51,9,9th Grade,2,24,Absent,3765.625,1,0
179,Female,745.714285714286,8n1a,52,9,9th Grade,2,25,Angry,1921.875,1,0
179,Female,745.714285714286,8n1a,53,9,9th Grade,2,26,Angry,2328.125,1,0
179,Female,745.714285714286,alln,54,9,9th Grade,2,27,Absent,2921.875,1,0
179,Female,745.714285714286,alln,55,9,9th Grade,3,1,Absent,3218.75,1,0
179,Female,745.714285714286,alln,56,9,9th Grade,3,2,Absent,3718.75,1,0
179,Female,745.714285714286,alln,57,9,9th Grade,3,3,Absent,2859.375,1,0
179,Female,745.714285714286,8n1a,58,9,9th Grade,3,4,Angry,1796.875,1,0
179,Female,745.714285714286,8n1h,59,9,9th Grade,3,5,Happy,1687.5,1,0
179,Female,745.714285714286,8n1a,60,9,9th Grade,3,6,Angry,1718.75,1,0
179,Female,745.714285714286,8n1h,61,9,9th Grade,3,7,Happy,2671.875,1,0
179,Female,745.714285714286,alln,62,9,9th Grade,3,8,Absent,3609.375,1,0
179,Female,745.714285714286,alln,63,9,9th Grade,3,9,Absent,3046.875,1,0
179,Female,745.714285714286,8n1h,64,9,9th Grade,3,10,Happy,3125,1,0
179,Female,745.714285714286,8n1a,65,9,9th Grade,3,11,Angry,2468.75,1,0
179,Female,745.714285714286,8n1a,66,9,9th Grade,3,12,Angry,1734.375,1,0
179,Female,745.714285714286,alln,67,9,9th Grade,3,13,Absent,3671.875,0,1
179,Female,745.714285714286,8n1a,68,9,9th Grade,3,14,Angry,2281.25,1,0
179,Female,745.714285714286,alln,69,9,9th Grade,3,15,Absent,2718.75,1,0
179,Female,745.714285714286,8n1a,70,9,9th Grade,3,16,Angry,1187.5,1,0
179,Female,745.714285714286,8n1h,71,9,9th Grade,3,17,Happy,2437.5,1,0
179,Female,745.714285714286,alln,72,9,9th Grade,3,18,Absent,2671.875,1,0
179,Female,745.714285714286,8n1h,73,9,9th Grade,3,19,Happy,2843.75,1,0
179,Female,745.714285714286,8n1a,74,9,9th Grade,3,20,Angry,2671.875,1,0
179,Female,745.714285714286,alln,75,9,9th Grade,3,21,Absent,3468.75,1,0
179,Female,745.714285714286,8n1h,76,9,9th Grade,3,22,Happy,2671.875,1,0
179,Female,745.714285714286,8n1h,77,9,9th Grade,3,23,Happy,2828.125,0,1
179,Female,745.714285714286,8n1h,78,9,9th Grade,3,24,Happy,2125,1,0
179,Female,745.714285714286,8n1a,79,9,9th Grade,3,25,Angry,968.75,1,0
179,Female,745.714285714286,8n1a,80,9,9th Grade,3,26,Angry,3156.25,1,0
179,Female,745.714285714286,8n1h,81,9,9th Grade,3,27,Happy,1390.625,1,0
179,Female,745.714285714286,8n1h,82,9,9th Grade,4,1,Happy,1781.25,1,0
179,Female,745.714285714286,8n1a,83,9,9th Grade,4,2,Angry,1359.375,1,0
179,Female,745.714285714286,alln,84,9,9th Grade,4,3,Absent,3078.125,1,0
179,Female,745.714285714286,8n1a,85,9,9th Grade,4,4,Angry,2046.875,1,0
179,Female,745.714285714286,alln,86,9,9th Grade,4,5,Absent,2484.375,1,0
179,Female,745.714285714286,alln,87,9,9th Grade,4,6,Absent,2593.75,0,1
179,Female,745.714285714286,alln,88,9,9th Grade,4,7,Absent,3546.875,1,0
179,Female,745.714285714286,8n1a,89,9,9th Grade,4,8,Angry,1968.75,1,0
179,Female,745.714285714286,alln,90,9,9th Grade,4,9,Absent,2937.5,1,0
179,Female,745.714285714286,alln,91,9,9th Grade,4,10,Absent,2578.125,1,0
179,Female,745.714285714286,alln,92,9,9th Grade,4,11,Absent,2421.875,1,0
179,Female,745.714285714286,8n1h,93,9,9th Grade,4,12,Happy,1828.125,1,0
179,Female,745.714285714286,8n1h,94,9,9th Grade,4,13,Happy,3343.75,1,0
179,Female,745.714285714286,8n1a,95,9,9th Grade,4,14,Angry,2375,1,0
179,Female,745.714285714286,8n1a,96,9,9th Grade,4,15,Angry,1468.75,1,0
179,Female,745.714285714286,8n1a,97,9,9th Grade,4,16,Angry,2578.125,1,0
179,Female,745.714285714286,8n1a,98,9,9th Grade,4,17,Angry,1906.25,1,0
179,Female,745.714285714286,8n1h,99,9,9th Grade,4,18,Happy,1796.875,1,0
179,Female,745.714285714286,8n1h,100,9,9th Grade,4,19,Happy,2921.875,1,0
179,Female,745.714285714286,8n1h,101,9,9th Grade,4,20,Happy,2546.875,0,1
179,Female,745.714285714286,8n1h,102,9,9th Grade,4,21,Happy,2828.125,0,1
179,Female,745.714285714286,8n1h,103,9,9th Grade,4,22,Happy,2875,1,0
179,Female,745.714285714286,8n1h,104,9,9th Grade,4,23,Happy,1546.875,1,0
179,Female,745.714285714286,alln,105,9,9th Grade,4,24,Absent,4015.625,1,0
179,Female,745.714285714286,8n1a,106,9,9th Grade,4,25,Angry,2671.875,1,0
179,Female,745.714285714286,8n1a,107,9,9th Grade,4,26,Angry,1140.625,1,0
179,Female,745.714285714286,alln,108,9,9th Grade,4,27,Absent,2765.625,1,0
180,Female,693.571428571429,alln,1,9,9th Grade,1,1,Absent,2625,1,0
180,Female,693.571428571429,8n1h,2,9,9th Grade,1,2,Happy,3406.25,1,0
180,Female,693.571428571429,8n1a,3,9,9th Grade,1,3,Angry,2015.625,1,0
180,Female,693.571428571429,8n1h,4,9,9th Grade,1,4,Happy,2281.25,1,0
180,Female,693.571428571429,alln,5,9,9th Grade,1,5,Absent,4171.875,1,0
180,Female,693.571428571429,alln,6,9,9th Grade,1,6,Absent,3812.5,1,0
180,Female,693.571428571429,alln,7,9,9th Grade,1,7,Absent,3656.25,1,0
180,Female,693.571428571429,8n1a,8,9,9th Grade,1,8,Angry,1640.625,1,0
180,Female,693.571428571429,alln,9,9,9th Grade,1,9,Absent,3265.625,1,0
180,Female,693.571428571429,8n1h,10,9,9th Grade,1,10,Happy,1187.5,1,0
180,Female,693.571428571429,8n1a,11,9,9th Grade,1,11,Angry,2953.125,1,0
180,Female,693.571428571429,8n1a,12,9,9th Grade,1,12,Angry,1843.75,1,0
180,Female,693.571428571429,alln,13,9,9th Grade,1,13,Absent,3234.375,0,1
180,Female,693.571428571429,8n1a,14,9,9th Grade,1,14,Angry,1671.875,1,0
180,Female,693.571428571429,8n1h,15,9,9th Grade,1,15,Happy,1515.625,1,0
180,Female,693.571428571429,8n1a,16,9,9th Grade,1,16,Angry,3281.25,1,0
180,Female,693.571428571429,8n1h,17,9,9th Grade,1,17,Happy,2515.625,1,0
180,Female,693.571428571429,8n1h,18,9,9th Grade,1,18,Happy,2046.875,1,0
180,Female,693.571428571429,8n1a,19,9,9th Grade,1,19,Angry,1390.625,1,0
180,Female,693.571428571429,alln,20,9,9th Grade,1,20,Absent,3968.75,1,0
180,Female,693.571428571429,alln,21,9,9th Grade,1,21,Absent,6062.5,1,0
180,Female,693.571428571429,8n1a,22,9,9th Grade,1,22,Angry,1765.625,1,0
180,Female,693.571428571429,8n1h,23,9,9th Grade,1,23,Happy,1578.125,1,0
180,Female,693.571428571429,8n1h,24,9,9th Grade,1,24,Happy,2984.375,1,0
180,Female,693.571428571429,alln,25,9,9th Grade,1,25,Absent,3812.5,1,0
180,Female,693.571428571429,8n1h,26,9,9th Grade,1,26,Happy,2437.5,1,0
180,Female,693.571428571429,8n1a,27,9,9th Grade,1,27,Angry,2687.5,1,0
180,Female,693.571428571429,8n1h,28,9,9th Grade,2,1,Happy,1421.875,1,0
180,Female,693.571428571429,8n1a,29,9,9th Grade,2,2,Angry,1687.5,1,0
180,Female,693.571428571429,8n1a,30,9,9th Grade,2,3,Angry,3093.75,1,0
180,Female,693.571428571429,8n1h,31,9,9th Grade,2,4,Happy,2828.125,1,0
180,Female,693.571428571429,alln,32,9,9th Grade,2,5,Absent,3093.75,1,0
180,Female,693.571428571429,alln,33,9,9th Grade,2,6,Absent,2937.5,1,0
180,Female,693.571428571429,8n1h,34,9,9th Grade,2,7,Happy,3046.875,1,0
180,Female,693.571428571429,8n1h,35,9,9th Grade,2,8,Happy,2453.125,1,0
180,Female,693.571428571429,8n1h,36,9,9th Grade,2,9,Happy,2781.25,1,0
180,Female,693.571428571429,alln,37,9,9th Grade,2,10,Absent,3031.25,1,0
180,Female,693.571428571429,alln,38,9,9th Grade,2,11,Absent,3218.75,1,0
180,Female,693.571428571429,alln,39,9,9th Grade,2,12,Absent,3000,1,0
180,Female,693.571428571429,8n1a,40,9,9th Grade,2,13,Angry,1359.375,1,0
180,Female,693.571428571429,8n1h,41,9,9th Grade,2,14,Happy,1984.375,1,0
180,Female,693.571428571429,8n1a,42,9,9th Grade,2,15,Angry,2890.625,1,0
180,Female,693.571428571429,alln,43,9,9th Grade,2,16,Absent,3078.125,1,0
180,Female,693.571428571429,8n1a,44,9,9th Grade,2,17,Angry,2734.375,1,0
180,Female,693.571428571429,8n1h,45,9,9th Grade,2,18,Happy,3171.875,1,0
180,Female,693.571428571429,8n1a,46,9,9th Grade,2,19,Angry,1328.125,1,0
180,Female,693.571428571429,8n1a,47,9,9th Grade,2,20,Angry,1968.75,1,0
180,Female,693.571428571429,alln,48,9,9th Grade,2,21,Absent,3109.375,1,0
180,Female,693.571428571429,8n1a,49,9,9th Grade,2,22,Angry,3250,0,1
180,Female,693.571428571429,8n1h,50,9,9th Grade,2,23,Happy,2937.5,1,0
180,Female,693.571428571429,8n1h,51,9,9th Grade,2,24,Happy,2609.375,1,0
180,Female,693.571428571429,alln,52,9,9th Grade,2,25,Absent,3296.875,1,0
180,Female,693.571428571429,8n1a,53,9,9th Grade,2,26,Angry,1265.625,1,0
180,Female,693.571428571429,alln,54,9,9th Grade,2,27,Absent,3140.625,1,0
180,Female,693.571428571429,8n1a,55,9,9th Grade,3,1,Angry,1890.625,1,0
180,Female,693.571428571429,8n1a,56,9,9th Grade,3,2,Angry,2718.75,1,0
180,Female,693.571428571429,8n1a,57,9,9th Grade,3,3,Angry,2609.375,1,0
180,Female,693.571428571429,8n1h,58,9,9th Grade,3,4,Happy,3062.5,1,0
180,Female,693.571428571429,alln,59,9,9th Grade,3,5,Absent,3187.5,1,0
180,Female,693.571428571429,alln,60,9,9th Grade,3,6,Absent,3468.75,1,0
180,Female,693.571428571429,alln,61,9,9th Grade,3,7,Absent,3796.875,1,0
180,Female,693.571428571429,8n1a,62,9,9th Grade,3,8,Angry,2406.25,1,0
180,Female,693.571428571429,alln,63,9,9th Grade,3,9,Absent,3031.25,1,0
180,Female,693.571428571429,8n1a,64,9,9th Grade,3,10,Angry,2453.125,1,0
180,Female,693.571428571429,8n1a,65,9,9th Grade,3,11,Angry,1218.75,1,0
180,Female,693.571428571429,8n1h,66,9,9th Grade,3,12,Happy,2515.625,1,0
180,Female,693.571428571429,8n1a,67,9,9th Grade,3,13,Angry,3140.625,1,0
180,Female,693.571428571429,alln,68,9,9th Grade,3,14,Absent,3828.125,1,0
180,Female,693.571428571429,8n1h,69,9,9th Grade,3,15,Happy,1625,1,0
180,Female,693.571428571429,8n1h,70,9,9th Grade,3,16,Happy,3187.5,1,0
180,Female,693.571428571429,8n1h,71,9,9th Grade,3,17,Happy,2750,1,0
180,Female,693.571428571429,8n1h,72,9,9th Grade,3,18,Happy,3187.5,1,0
180,Female,693.571428571429,8n1a,73,9,9th Grade,3,19,Angry,1187.5,1,0
180,Female,693.571428571429,8n1h,74,9,9th Grade,3,20,Happy,2265.625,1,0
180,Female,693.571428571429,alln,75,9,9th Grade,3,21,Absent,3546.875,1,0
180,Female,693.571428571429,alln,76,9,9th Grade,3,22,Absent,3625,1,0
180,Female,693.571428571429,8n1h,77,9,9th Grade,3,23,Happy,1156.25,1,0
180,Female,693.571428571429,8n1a,78,9,9th Grade,3,24,Angry,3250,1,0
180,Female,693.571428571429,alln,79,9,9th Grade,3,25,Absent,3734.375,1,0
180,Female,693.571428571429,8n1h,80,9,9th Grade,3,26,Happy,2937.5,1,0
180,Female,693.571428571429,alln,81,9,9th Grade,3,27,Absent,2984.375,1,0
180,Female,693.571428571429,8n1a,82,9,9th Grade,4,1,Angry,3359.375,1,0
180,Female,693.571428571429,8n1h,83,9,9th Grade,4,2,Happy,3343.75,1,0
180,Female,693.571428571429,8n1h,84,9,9th Grade,4,3,Happy,2234.375,1,0
180,Female,693.571428571429,alln,85,9,9th Grade,4,4,Absent,2828.125,1,0
180,Female,693.571428571429,8n1h,86,9,9th Grade,4,5,Happy,2125,1,0
180,Female,693.571428571429,8n1h,87,9,9th Grade,4,6,Happy,1218.75,1,0
180,Female,693.571428571429,8n1a,88,9,9th Grade,4,7,Angry,1875,1,0
180,Female,693.571428571429,8n1a,89,9,9th Grade,4,8,Angry,1546.875,1,0
180,Female,693.571428571429,alln,90,9,9th Grade,4,9,Absent,3484.375,1,0
180,Female,693.571428571429,alln,91,9,9th Grade,4,10,Absent,2953.125,1,0
180,Female,693.571428571429,alln,92,9,9th Grade,4,11,Absent,4265.625,1,0
180,Female,693.571428571429,8n1h,93,9,9th Grade,4,12,Happy,3078.125,1,0
180,Female,693.571428571429,alln,94,9,9th Grade,4,13,Absent,3203.125,1,0
180,Female,693.571428571429,alln,95,9,9th Grade,4,14,Absent,3125,1,0
180,Female,693.571428571429,8n1a,96,9,9th Grade,4,15,Angry,1109.375,1,0
180,Female,693.571428571429,8n1h,97,9,9th Grade,4,16,Happy,2234.375,1,0
